seed,objective,batch_id,volfrac,penal,rmin,move,void_size_frac
grid_circular_voids,auxetic,3,0.534879,3.483627,1.77651,0.099856,0.549246
grid_circular_voids,auxetic,3,0.65167,4.046577,1.038227,0.220287,0.307803
grid_circular_voids,auxetic,3,0.689353,2.972209,1.678185,0.241691,0.285381
grid_circular_voids,auxetic,3,0.556877,3.532607,2.416464,0.065217,0.494011
grid_circular_voids,auxetic,3,0.494149,2.565166,1.372324,0.147174,0.384483
grid_circular_voids,auxetic,3,0.627114,4.625197,2.110604,0.170524,0.471238
grid_circular_voids,auxetic,3,0.455849,3.223723,1.219562,0.159408,0.493297
grid_circular_voids,auxetic,3,0.603891,4.160041,1.98128,0.132952,0.251854
grid_circular_voids,auxetic,3,0.666618,2.124541,1.61701,0.054071,0.44152
grid_circular_voids,auxetic,3,0.518089,4.561959,2.378727,0.2274,0.378202
grid_circular_voids,auxetic,3,0.573179,2.454687,1.928482,0.212281,0.327364
grid_circular_voids,auxetic,3,0.674894,4.893924,1.166761,0.082518,0.414119
grid_circular_voids,auxetic,3,0.612166,2.796912,2.23195,0.1051,0.305038
grid_circular_voids,auxetic,3,0.51094,3.737247,1.47023,0.175489,0.513669
grid_circular_voids,auxetic,3,0.639334,2.869311,2.008016,0.18441,0.398476
grid_circular_voids,auxetic,3,0.537436,3.805424,1.269736,0.107947,0.457107
grid_circular_voids,auxetic,3,0.475195,2.479114,2.313911,0.079066,0.271387
grid_circular_voids,auxetic,3,0.576604,4.916324,1.575632,0.202402,0.508142
grid_circular_voids,auxetic,3,0.631882,2.053378,1.134898,0.237285,0.534959
grid_circular_voids,auxetic,3,0.483535,4.492453,1.873181,0.057516,0.321642
grid_circular_voids,auxetic,3,0.545777,3.198336,1.534315,0.130099,0.437324
grid_circular_voids,auxetic,3,0.694611,4.138511,2.272596,0.150494,0.345881
grid_circular_voids,auxetic,3,0.523103,2.727504,1.38533,0.167915,0.290459
grid_circular_voids,auxetic,3,0.655762,4.791026,2.147049,0.138114,0.527214
grid_circular_voids,auxetic,3,0.593521,3.08804,1.081803,0.074858,0.341944
grid_circular_voids,auxetic,3,0.460372,3.651194,1.843524,0.245283,0.400574
grid_circular_voids,auxetic,3,0.497869,3.320785,2.469567,0.216689,0.455221
grid_circular_voids,auxetic,3,0.615453,3.881341,1.707851,0.090222,0.363778
grid_circular_voids,auxetic,3,0.677695,2.216476,2.072155,0.122179,0.479596
grid_circular_voids,auxetic,3,0.560599,4.276667,1.310437,0.195523,0.266278
grid_circular_voids,auxetic,3,0.623056,3.424808,1.648131,0.199961,0.349265
grid_circular_voids,auxetic,3,0.490396,3.9883,2.386414,0.120179,0.431334
grid_circular_voids,auxetic,3,0.552638,2.320498,1.203065,0.09281,0.315954
grid_circular_voids,auxetic,3,0.685786,4.383625,1.941347,0.213219,0.538647
grid_circular_voids,auxetic,3,0.64816,2.646959,2.251352,0.247076,0.504505
grid_circular_voids,auxetic,3,0.530575,4.707557,1.513072,0.070625,0.277125
grid_circular_voids,auxetic,3,0.468334,3.007495,1.900264,0.141793,0.463129
grid_circular_voids,auxetic,3,0.58543,3.567725,1.161985,0.165118,0.395123
grid_circular_voids,auxetic,3,0.506695,2.160381,1.769567,0.153974,0.259968
grid_circular_voids,auxetic,3,0.608592,4.596521,1.00785,0.127494,0.482661
grid_circular_voids,auxetic,3,0.670834,3.30534,2.215172,0.059501,0.367712
grid_circular_voids,auxetic,3,0.569424,4.24258,1.453454,0.232857,0.44978
grid_circular_voids,auxetic,3,0.514277,2.785888,1.330226,0.205191,0.405974
grid_circular_voids,auxetic,3,0.662623,3.724924,2.091946,0.075401,0.337968
grid_circular_voids,auxetic,3,0.600382,2.395691,1.682217,0.112195,0.524126
grid_circular_voids,auxetic,3,0.451547,4.835825,2.443938,0.182607,0.296746
grid_circular_voids,auxetic,3,0.698122,2.561645,1.059483,0.178978,0.467601
grid_circular_voids,auxetic,3,0.550081,4.997947,1.797762,0.102493,0.390221
grid_circular_voids,auxetic,3,0.487353,2.90387,1.410604,0.084499,0.500033
grid_circular_voids,auxetic,3,0.635882,3.841269,2.148885,0.207861,0.282027
grid_circular_voids,auxetic,3,0.580662,3.140254,2.038115,0.230192,0.311188
grid_circular_voids,auxetic,3,0.478948,4.079496,1.299834,0.050397,0.543257
grid_circular_voids,auxetic,3,0.541675,2.041072,2.483126,0.13719,0.354031
grid_circular_voids,auxetic,3,0.642902,4.481414,1.744842,0.157608,0.426724
nine_circle,auxetic,3,0.581848,4.72052,1.101267,0.168378,0.547754
nine_circle,auxetic,3,0.549941,2.139799,2.331834,0.056135,0.313228
nine_circle,auxetic,3,0.461089,3.815586,1.482336,0.137224,0.413433
nine_circle,auxetic,3,0.678574,3.419676,1.939452,0.249979,0.325694
nine_circle,auxetic,3,0.664072,4.163493,2.212926,0.205617,0.38584
nine_circle,auxetic,3,0.507007,3.070316,1.357544,0.118299,0.465678
nine_circle,auxetic,3,0.535373,4.371149,1.820872,0.099277,0.25766
nine_circle,auxetic,3,0.627954,2.487693,1.738938,0.186961,0.490713
nine_circle,auxetic,3,0.56484,3.64283,1.851134,0.191367,0.442446
nine_circle,auxetic,3,0.595314,3.312292,1.581686,0.07866,0.381075
nine_circle,auxetic,3,0.693901,4.987941,2.232561,0.110011,0.49534
nine_circle,auxetic,3,0.474004,2.342215,1.189691,0.222302,0.281321
nine_circle,auxetic,3,0.490704,4.584382,1.463153,0.228337,0.298959
nine_circle,auxetic,3,0.646273,2.741391,2.10778,0.140701,0.51502
nine_circle,auxetic,3,0.612078,4.041994,1.070736,0.072186,0.358567
nine_circle,auxetic,3,0.517026,2.908722,2.488793,0.159553,0.427272
nine_circle,auxetic,3,0.670306,3.895405,1.650328,0.150521,0.2647
nine_circle,auxetic,3,0.450741,2.778867,1.919776,0.063252,0.48369
nine_circle,auxetic,3,0.557232,4.478034,1.268907,0.14417,0.392862
nine_circle,auxetic,3,0.587313,2.571204,2.311776,0.231903,0.458638
nine_circle,auxetic,3,0.635185,4.824464,2.035385,0.212587,0.401705
nine_circle,auxetic,3,0.540777,2.220368,1.390758,0.100198,0.337404
nine_circle,auxetic,3,0.4988,3.544581,2.427796,0.081445,0.536045
nine_circle,auxetic,3,0.653785,3.125309,1.009739,0.194054,0.324956
nine_circle,auxetic,3,0.468601,4.316434,2.400201,0.178027,0.351545
nine_circle,auxetic,3,0.68667,2.449712,1.169634,0.090246,0.434312
nine_circle,auxetic,3,0.6056,4.149109,2.019126,0.121865,0.291919
nine_circle,auxetic,3,0.573047,2.992095,1.56201,0.209085,0.522042
nine_circle,auxetic,3,0.527373,3.747003,1.285606,0.240166,0.50705
nine_circle,auxetic,3,0.620347,3.392724,2.140988,0.127509,0.269593
nine_circle,auxetic,3,0.640809,4.717074,1.677666,0.058822,0.454174
nine_circle,auxetic,3,0.483412,2.047618,1.7596,0.171163,0.369365
nine_circle,auxetic,3,0.625017,3.869769,2.247985,0.172355,0.317652
nine_circle,auxetic,3,0.530452,3.456371,1.228368,0.059964,0.534014
nine_circle,auxetic,3,0.511943,4.780502,1.89,0.128705,0.340057
nine_circle,auxetic,3,0.667025,2.170579,1.596933,0.241316,0.40846
nine_circle,auxetic,3,0.683404,4.428213,1.062729,0.209506,0.461254
nine_circle,auxetic,3,0.463996,2.527275,2.457164,0.122239,0.39958
nine_circle,auxetic,3,0.547019,4.226453,1.431702,0.09065,0.47635
nine_circle,auxetic,3,0.577004,3.10407,2.099584,0.178381,0.262633
nine_circle,auxetic,3,0.514134,4.948512,1.497858,0.199928,0.366708
nine_circle,auxetic,3,0.607203,2.28493,1.978227,0.087269,0.447415
nine_circle,auxetic,3,0.651133,3.609292,1.140219,0.106089,0.276902
nine_circle,auxetic,3,0.493581,3.249185,2.347167,0.218431,0.509085
nine_circle,auxetic,3,0.47891,4.005538,1.812951,0.237006,0.529387
nine_circle,auxetic,3,0.696884,2.854415,1.707394,0.149226,0.29399
nine_circle,auxetic,3,0.592346,4.553731,2.181571,0.068352,0.431691
nine_circle,auxetic,3,0.559949,2.681164,1.349445,0.15557,0.344822
nine_circle,auxetic,3,0.65863,4.508858,2.00361,0.159136,0.48806
nine_circle,auxetic,3,0.501722,2.631235,1.52324,0.07182,0.250906
nine_circle,auxetic,3,0.53787,3.932057,2.361243,0.140292,0.472982
nine_circle,auxetic,3,0.630355,2.833002,1.154295,0.227974,0.38787
nine_circle,auxetic,3,0.584361,3.578292,1.685582,0.221118,0.333035
nine_circle,auxetic,3,0.552296,3.18822,1.791138,0.108873,0.4155
nine_circle,auxetic,3,0.455662,4.864088,1.316967,0.077456,0.310611
nine_circle,auxetic,3,0.673244,2.277481,2.149093,0.190213,0.541037
nine_circle,auxetic,3,0.488303,4.085952,1.253477,0.18185,0.419964
nine_circle,auxetic,3,0.643777,2.958514,2.273094,0.094216,0.356532
nine_circle,auxetic,3,0.617364,4.259197,1.611468,0.113208,0.517677
nine_circle,auxetic,3,0.522467,2.410326,1.904535,0.200572,0.305718
nine_circle,auxetic,3,0.570171,4.656896,2.435809,0.244101,0.283942
nine_circle,auxetic,3,0.60074,2.01701,1.041374,0.131392,0.502063
nine_circle,auxetic,3,0.691545,3.692648,2.066831,0.050249,0.37373
nine_circle,auxetic,3,0.471493,3.356225,1.398949,0.162542,0.440375
nine_circle,auxetic,3,0.529235,4.240967,2.120542,0.164553,0.354885
nine_circle,auxetic,3,0.622328,3.0892,1.452498,0.052334,0.421541
nine_circle,auxetic,3,0.666289,4.413426,2.477405,0.133215,0.302603
nine_circle,auxetic,3,0.508773,2.541685,1.082766,0.245995,0.520714
nine_circle,auxetic,3,0.462779,4.806742,1.571033,0.201632,0.499021
nine_circle,auxetic,3,0.680714,2.143986,1.863893,0.114291,0.287054
nine_circle,auxetic,3,0.576268,3.843256,1.201717,0.095476,0.438803
nine_circle,auxetic,3,0.543849,3.482505,2.221175,0.183136,0.37538
nine_circle,auxetic,3,0.609885,4.568428,1.370417,0.188933,0.25431
nine_circle,auxetic,3,0.515359,2.666846,2.202341,0.076202,0.484724
nine_circle,auxetic,3,0.496759,3.990932,1.727621,0.107784,0.389227
nine_circle,auxetic,3,0.651862,2.869376,1.833013,0.220052,0.471703
nine_circle,auxetic,3,0.699566,3.635713,2.321247,0.226086,0.416785
nine_circle,auxetic,3,0.480134,3.223141,1.114143,0.138475,0.331681
nine_circle,auxetic,3,0.563127,4.922182,1.951596,0.069728,0.544366
nine_circle,auxetic,3,0.593075,2.311615,1.471016,0.157119,0.307204
nine_circle,auxetic,3,0.504412,4.890217,2.128116,0.154334,0.450531
nine_circle,auxetic,3,0.659847,2.250975,1.296191,0.067041,0.36367
nine_circle,auxetic,3,0.633525,3.551703,1.770917,0.148191,0.51073
nine_circle,auxetic,3,0.538606,3.214453,1.665525,0.235899,0.275326
nine_circle,auxetic,3,0.554986,3.946473,1.180221,0.216584,0.295563
nine_circle,auxetic,3,0.585578,2.818208,2.387325,0.104218,0.527736
nine_circle,auxetic,3,0.676413,4.493983,1.549866,0.085233,0.347863
nine_circle,auxetic,3,0.456398,2.645756,2.030446,0.197867,0.428581
nine_circle,auxetic,3,0.642553,3.719327,1.377996,0.180449,0.532657
nine_circle,auxetic,3,0.485621,3.329899,2.04604,0.092692,0.318932
nine_circle,auxetic,3,0.521738,4.630859,1.021127,0.124104,0.405057
nine_circle,auxetic,3,0.614186,2.043425,2.415767,0.211348,0.343391
nine_circle,auxetic,3,0.599515,4.274164,1.930429,0.242429,0.396249
nine_circle,auxetic,3,0.56749,2.395714,1.637569,0.129747,0.464662
nine_circle,auxetic,3,0.470764,4.071628,2.29975,0.061268,0.26135
nine_circle,auxetic,3,0.688367,2.973216,1.280293,0.173585,0.477702
nine_circle,auxetic,3,0.548724,4.350421,1.717958,0.170104,0.435372
nine_circle,auxetic,3,0.579159,2.508067,1.800098,0.057738,0.350553
nine_circle,auxetic,3,0.677838,4.183762,1.337324,0.126247,0.525742
nine_circle,auxetic,3,0.457919,3.049669,2.192868,0.238882,0.288296
nine_circle,auxetic,3,0.50579,3.783133,1.965377,0.207073,0.273222
nine_circle,auxetic,3,0.661383,3.451774,1.508419,0.119781,0.503353
nine_circle,auxetic,3,0.627218,4.752515,2.35846,0.088424,0.370351
nine_circle,auxetic,3,0.532203,2.107427,1.128101,0.176131,0.453111
nine_circle,auxetic,3,0.597996,4.021816,2.46784,0.195944,0.4797
nine_circle,auxetic,3,0.566064,2.929277,1.049947,0.08326,0.268621
nine_circle,auxetic,3,0.477182,4.605203,2.087534,0.102288,0.457867
nine_circle,auxetic,3,0.69463,2.720926,1.44311,0.214605,0.393555
nine_circle,auxetic,3,0.648955,4.956039,1.215584,0.233181,0.336706
nine_circle,auxetic,3,0.491929,2.374496,2.258664,0.145425,0.402473
nine_circle,auxetic,3,0.520203,3.675374,1.608345,0.064343,0.32104
nine_circle,auxetic,3,0.612807,3.280102,1.877948,0.151586,0.540038
nine_circle,auxetic,3,0.453431,3.512215,1.030698,0.161399,0.377373
nine_circle,auxetic,3,0.671523,3.157297,2.448591,0.074058,0.44607
nine_circle,auxetic,3,0.590484,4.856557,1.410998,0.142738,0.280263
nine_circle,auxetic,3,0.557969,2.187921,2.055422,0.230396,0.496331
nine_circle,auxetic,3,0.543466,4.457381,2.285878,0.223539,0.514032
nine_circle,auxetic,3,0.636401,2.59148,1.242798,0.11132,0.300024
nine_circle,auxetic,3,0.656955,3.915785,1.893123,0.079694,0.423644
nine_circle,auxetic,3,0.499537,2.758133,1.623519,0.192476,0.362262
reentrant_bowtie,auxetic,3,0.602688,2.283092,2.072176,0.123637,0.500481
reentrant_bowtie,auxetic,3,0.462342,4.337672,1.106478,0.194331,0.347262
reentrant_bowtie,auxetic,3,0.519684,3.367832,2.274966,0.240557,0.428869
reentrant_bowtie,auxetic,3,0.66058,4.014697,1.734072,0.066476,0.287371
reentrant_bowtie,auxetic,3,0.682599,3.068559,1.356798,0.095283,0.296936
reentrant_bowtie,auxetic,3,0.573868,3.552552,1.891833,0.224247,0.455427
reentrant_bowtie,auxetic,3,0.501938,2.653298,1.489276,0.165914,0.36844
reentrant_bowtie,auxetic,3,0.61195,4.729576,2.449115,0.139556,0.515213
reentrant_bowtie,auxetic,3,0.476582,3.257793,1.413988,0.129434,0.469878
reentrant_bowtie,auxetic,3,0.586479,4.109736,2.326952,0.152599,0.32134
reentrant_bowtie,auxetic,3,0.637718,2.091021,1.244707,0.206263,0.539151
reentrant_bowtie,auxetic,3,0.528859,4.53818,1.826616,0.086704,0.383579
reentrant_bowtie,auxetic,3,0.55283,2.472589,2.199701,0.051647,0.332114
reentrant_bowtie,auxetic,3,0.693856,4.894571,1.611932,0.228823,0.476553
reentrant_bowtie,auxetic,3,0.624123,2.805818,1.960107,0.187266,0.262959
reentrant_bowtie,auxetic,3,0.48389,3.823014,1.041284,0.107264,0.414427
reentrant_bowtie,auxetic,3,0.662348,2.933921,2.362395,0.101004,0.372472
reentrant_bowtie,auxetic,3,0.52181,3.697882,1.447234,0.18103,0.530971
reentrant_bowtie,auxetic,3,0.452383,2.411681,1.796323,0.235059,0.294085
reentrant_bowtie,auxetic,3,0.593104,4.958356,1.206357,0.057908,0.440868
reentrant_bowtie,auxetic,3,0.617014,2.149001,1.577772,0.080468,0.424836
reentrant_bowtie,auxetic,3,0.508581,4.483182,2.161878,0.200003,0.271607
reentrant_bowtie,auxetic,3,0.559393,3.12676,1.082013,0.15886,0.503334
reentrant_bowtie,auxetic,3,0.669718,4.243657,1.991315,0.135669,0.361826
reentrant_bowtie,auxetic,3,0.541872,2.712513,1.145582,0.145818,0.25775
reentrant_bowtie,auxetic,3,0.652068,4.667392,2.101759,0.172151,0.40218
reentrant_bowtie,auxetic,3,0.579955,2.941784,1.701582,0.21801,0.338485
reentrant_bowtie,auxetic,3,0.471407,3.676448,2.238814,0.089022,0.489944
reentrant_bowtie,auxetic,3,0.493365,3.497536,1.859869,0.072712,0.544351
reentrant_bowtie,auxetic,3,0.634199,3.882012,1.316778,0.246818,0.395822
reentrant_bowtie,auxetic,3,0.691603,2.226807,2.486182,0.18807,0.463514
reentrant_bowtie,auxetic,3,0.551195,4.391067,1.524146,0.1174,0.307952
reentrant_bowtie,auxetic,3,0.608601,3.334031,1.262584,0.113851,0.354297
reentrant_bowtie,auxetic,3,0.499382,4.045167,1.796886,0.193181,0.512201
reentrant_bowtie,auxetic,3,0.568565,2.343088,1.396708,0.246931,0.275649
reentrant_bowtie,auxetic,3,0.67809,4.274438,2.355815,0.071037,0.421837
reentrant_bowtie,auxetic,3,0.653233,2.595523,1.977249,0.092229,0.443711
reentrant_bowtie,auxetic,3,0.513375,4.783312,1.012283,0.21324,0.289906
reentrant_bowtie,auxetic,3,0.460854,3.104579,2.181686,0.171599,0.522241
reentrant_bowtie,auxetic,3,0.602238,3.512583,1.641525,0.147932,0.380157
reentrant_bowtie,auxetic,3,0.486172,2.031243,2.292245,0.133078,0.314309
reentrant_bowtie,auxetic,3,0.627686,4.601265,1.705208,0.159888,0.458163
reentrant_bowtie,auxetic,3,0.69809,3.291719,2.0543,0.20625,0.395296
reentrant_bowtie,auxetic,3,0.558346,4.079026,1.136209,0.075784,0.546179
reentrant_bowtie,auxetic,3,0.535443,2.769672,1.50729,0.06084,0.488273
reentrant_bowtie,auxetic,3,0.644852,3.863223,2.419521,0.233689,0.339148
reentrant_bowtie,auxetic,3,0.587204,2.530147,1.339658,0.175223,0.407395
reentrant_bowtie,auxetic,3,0.477856,4.840983,1.920834,0.105249,0.251237
reentrant_bowtie,auxetic,3,0.675844,2.44896,1.671986,0.111485,0.519256
reentrant_bowtie,auxetic,3,0.566923,4.919281,2.256825,0.181482,0.365442
reentrant_bowtie,auxetic,3,0.508849,2.877404,1.174581,0.227428,0.447896
reentrant_bowtie,auxetic,3,0.618685,3.75251,2.084615,0.054605,0.305803
reentrant_bowtie,auxetic,3,0.595721,3.186916,2.457321,0.082044,0.278642
reentrant_bowtie,auxetic,3,0.455671,4.180949,1.541428,0.212485,0.436556
reentrant_bowtie,auxetic,3,0.52638,2.11536,1.889604,0.153653,0.350104
reentrant_bowtie,auxetic,3,0.66759,4.514179,1.298905,0.126818,0.496301
reentrant_bowtie,auxetic,3,0.543879,2.998449,1.767326,0.141695,0.4139
reentrant_bowtie,auxetic,3,0.685202,3.621602,1.223503,0.165337,0.264785
reentrant_bowtie,auxetic,3,0.632742,2.675474,2.391989,0.219502,0.482912
reentrant_bowtie,auxetic,3,0.492823,4.706342,1.429221,0.098466,0.326763
reentrant_bowtie,auxetic,3,0.467905,2.260206,1.05228,0.064775,0.388792
reentrant_bowtie,auxetic,3,0.577613,4.360197,2.00919,0.240694,0.532636
reentrant_bowtie,auxetic,3,0.646613,3.437232,1.606631,0.199418,0.319669
reentrant_bowtie,auxetic,3,0.537576,3.944937,2.144595,0.120112,0.470542
reentrant_bowtie,auxetic,3,0.497591,3.095505,1.632021,0.121135,0.268186
reentrant_bowtie,auxetic,3,0.606505,3.525299,2.213198,0.198396,0.410279
reentrant_bowtie,auxetic,3,0.680205,2.584985,1.02768,0.242693,0.328041
reentrant_bowtie,auxetic,3,0.570375,4.797493,1.939912,0.062777,0.481855
reentrant_bowtie,auxetic,3,0.515246,2.357265,2.322885,0.097443,0.533849
reentrant_bowtie,auxetic,3,0.655286,4.263896,1.404794,0.220524,0.387652
reentrant_bowtie,auxetic,3,0.600202,3.346745,1.835732,0.163338,0.474026
reentrant_bowtie,auxetic,3,0.459002,4.03609,1.248696,0.143694,0.316112
reentrant_bowtie,auxetic,3,0.629542,2.539404,1.911272,0.125686,0.364385
reentrant_bowtie,auxetic,3,0.48821,4.828084,1.371111,0.154784,0.520534
reentrant_bowtie,auxetic,3,0.556295,2.780394,2.434863,0.210376,0.302182
reentrant_bowtie,auxetic,3,0.696223,3.848859,1.469897,0.084153,0.451297
reentrant_bowtie,auxetic,3,0.643045,3.277357,1.103243,0.055737,0.432998
reentrant_bowtie,auxetic,3,0.533332,4.08975,2.06235,0.226297,0.282125
reentrant_bowtie,auxetic,3,0.479957,2.018348,1.744022,0.183591,0.495161
reentrant_bowtie,auxetic,3,0.588998,4.610525,2.278324,0.109375,0.351317
reentrant_bowtie,auxetic,3,0.564809,2.12755,1.314268,0.10314,0.45944
reentrant_bowtie,auxetic,3,0.674034,4.504212,1.852232,0.177331,0.313252
reentrant_bowtie,auxetic,3,0.620475,3.200571,1.53189,0.232556,0.54958
reentrant_bowtie,auxetic,3,0.510945,4.169518,2.488799,0.061972,0.391675
reentrant_bowtie,auxetic,3,0.457706,2.86597,2.123404,0.077893,0.342632
reentrant_bowtie,auxetic,3,0.597573,3.766161,1.160636,0.204141,0.484716
reentrant_bowtie,auxetic,3,0.665719,2.438991,2.223838,0.16102,0.25245
reentrant_bowtie,auxetic,3,0.524326,4.931468,1.680015,0.131946,0.406255
reentrant_bowtie,auxetic,3,0.687251,3.425225,2.160017,0.149931,0.50858
reentrant_bowtie,auxetic,3,0.545747,3.95472,1.569319,0.1696,0.357698
reentrant_bowtie,auxetic,3,0.490968,2.246736,1.999707,0.214263,0.420779
reentrant_bowtie,auxetic,3,0.630702,4.371445,1.083814,0.091207,0.276926
reentrant_bowtie,auxetic,3,0.575513,2.686725,1.468046,0.069038,0.288767
reentrant_bowtie,auxetic,3,0.46611,4.692874,2.37808,0.24893,0.444925
reentrant_bowtie,auxetic,3,0.539383,3.008236,1.190549,0.192159,0.376601
reentrant_bowtie,auxetic,3,0.648724,3.609599,1.775388,0.114873,0.525725
reentrant_bowtie,auxetic,3,0.464198,2.6155,2.417626,0.116378,0.403247
reentrant_bowtie,auxetic,3,0.604726,4.763739,1.498802,0.189092,0.256464
reentrant_bowtie,auxetic,3,0.658529,3.032225,1.929193,0.244819,0.493575
reentrant_bowtie,auxetic,3,0.517817,3.585249,1.341424,0.074712,0.335075
reentrant_bowtie,auxetic,3,0.572061,3.400526,1.726055,0.090044,0.39937
reentrant_bowtie,auxetic,3,0.680487,3.978361,2.307964,0.216988,0.540877
reentrant_bowtie,auxetic,3,0.614051,2.317251,1.120434,0.17415,0.309082
reentrant_bowtie,auxetic,3,0.503732,4.299871,2.033398,0.143818,0.46231
reentrant_bowtie,auxetic,3,0.584688,2.843434,1.009762,0.136802,0.527561
reentrant_bowtie,auxetic,3,0.474486,3.789035,1.969601,0.157727,0.376102
